Filename,Predicted Class,Correct,Confidence
08245.ppm,13,True,0.060786817
03310.ppm,25,True,0.043064654
05761.ppm,2,False,0.06039047
03304.ppm,1,True,0.060786817
12209.ppm,38,True,0.060786817
05775.ppm,13,True,0.060786817
11700.ppm,10,True,0.056948934
01513.ppm,13,True,0.060786597
07162.ppm,7,True,0.060783204
08251.ppm,9,True,0.060732864
07604.ppm,10,True,0.060780305
10378.ppm,13,True,0.059221692
08537.ppm,12,True,0.06078144
01275.ppm,8,True,0.040385723
09629.ppm,14,True,0.060780667
11066.ppm,3,True,0.037368894
05013.ppm,18,True,0.060786817
03462.ppm,37,False,0.060778454
05763.ppm,4,True,0.060655456
03312.ppm,8,True,0.05658291
07174.ppm,16,True,0.060786374
10408.ppm,7,False,0.050747525
08247.ppm,13,True,0.060786817
01505.ppm,13,True,0.060786817
09159.ppm,32,True,0.05971239
11716.ppm,38,True,0.060786817
11070.ppm,8,False,0.03723576
01263.ppm,5,True,0.06077391
07612.ppm,2,True,0.06072173
08521.ppm,18,True,0.06078681
03474.ppm,1,False,0.040085074
12579.ppm,20,True,0.06077315
05005.ppm,13,True,0.060786776
03460.ppm,12,True,0.060786817
05011.ppm,1,True,0.06078017
06518.ppm,1,False,0.047138922
11064.ppm,5,True,0.060741015
01277.ppm,17,False,0.057531405
00169.ppm,17,True,0.060786817
07606.ppm,38,True,0.06078676
08535.ppm,12,True,0.060786802
07160.ppm,8,False,0.031194659
08253.ppm,13,True,0.060786817
01511.ppm,10,True,0.060765028
11702.ppm,23,False,0.038771678
05777.ppm,10,True,0.060786746
02018.ppm,9,True,0.059845556
03306.ppm,34,True,0.060786817
04469.ppm,31,True,0.05986874
10434.ppm,9,True,0.051908113
07148.ppm,33,True,0.060786817
00627.ppm,8,True,0.03797668
01539.ppm,25,True,0.057956006
09165.ppm,12,True,0.034155153
06256.ppm,13,True,0.06078537
12223.ppm,19,True,0.060599446
02030.ppm,10,True,0.060773347
05987.ppm,13,True,0.06078237
04441.ppm,12,True,0.06078617
04327.ppm,5,True,0.05953157
03448.ppm,15,True,0.060759906
02756.ppm,4,True,0.05750326
05039.ppm,35,True,0.060786817
12545.ppm,38,True,0.060786817
09603.ppm,16,True,0.057101317
06530.ppm,22,True,0.060679726
00141.ppm,8,False,0.043550197
10352.ppm,23,True,0.060786817
11058.ppm,4,False,0.031488474
09617.ppm,38,True,0.060786713
06524.ppm,31,True,0.060462702
00155.ppm,5,False,0.037364367
08509.ppm,13,True,0.060786817
10346.ppm,8,True,0.04801611
04333.ppm,4,False,0.049752254
02742.ppm,1,True,0.040423952
12551.ppm,22,True,0.06046824
12237.ppm,2,False,0.048077594
02024.ppm,1,True,0.06063864
05993.ppm,1,True,0.057519287
04455.ppm,2,True,0.059843205
10420.ppm,13,True,0.060786817
00633.ppm,8,True,0.05352232
09171.ppm,13,True,0.060786366
06242.ppm,2,True,0.039720424
00800.ppm,38,True,0.06078667
08284.ppm,1,False,0.026128588
05978.ppm,10,True,0.060777713
02971.ppm,12,True,0.060786817
09824.ppm,12,True,0.06035151
07809.ppm,31,True,0.060783617
09830.ppm,31,True,0.06046094
02965.ppm,3,True,0.04706478
00814.ppm,17,True,0.058797564
08290.ppm,14,True,0.060786817
11919.ppm,12,True,0.06077134
05944.ppm,25,True,0.060786422
04482.ppm,9,True,0.06051136
06295.ppm,38,True,0.060659997
11931.ppm,33,True,0.060786817
00182.ppm,36,True,0.060786817
09818.ppm,25,True,0.045560315
10391.ppm,17,True,0.060786776
07835.ppm,5,True,0.0319626
02795.ppm,10,True,0.06078342
12586.ppm,10,True,0.0607855
02781.ppm,25,True,0.05913213
12592.ppm,22,True,0.060706995
02959.ppm,4,True,0.057242606
00196.ppm,8,True,0.036907446
10385.ppm,21,False,0.060320627
01288.ppm,8,True,0.058377244
07821.ppm,5,True,0.039101202
00828.ppm,38,True,0.060785607
06281.ppm,15,True,0.06076754
11925.ppm,11,False,0.04357353
05950.ppm,29,True,0.056991253
04496.ppm,42,True,0.060400236
05788.ppm,5,True,0.050125957
05207.ppm,11,True,0.06078666
02568.ppm,25,True,0.0582809
03676.ppm,2,True,0.060783505
04119.ppm,4,True,0.060640436
08723.ppm,13,True,0.060786817
07410.ppm,18,True,0.060785253
01061.ppm,35,False,0.027210549
11272.ppm,39,True,0.060786817
11514.ppm,10,True,0.06076568
06068.ppm,32,False,0.05935206
01707.ppm,7,True,0.054867633
00419.ppm,2,True,0.05941689
08045.ppm,36,True,0.060753647
07376.ppm,12,True,0.060783144
03110.ppm,2,True,0.060782164
05561.ppm,12,True,0.060669683
03104.ppm,5,False,0.044337936
05575.ppm,15,True,0.060770147
12009.ppm,22,True,0.05931119
11500.ppm,22,True,0.060423993
01713.ppm,30,True,0.060743272
08051.ppm,3,True,0.047607407
07362.ppm,2,True,0.060786802
10178.ppm,15,True,0.060626693
08737.ppm,15,True,0.056948192
07404.ppm,36,True,0.058515776
01075.ppm,12,False,0.03751216
09429.ppm,5,True,0.060752515
11266.ppm,20,True,0.037880883
05213.ppm,14,True,0.06078681
03662.ppm,18,True,0.060327776
10150.ppm,10,True,0.060550924
00343.ppm,2,True,0.06074981
06732.ppm,38,False,0.043667287
09401.ppm,18,False,0.03905655
03892.ppm,10,True,0.060782786
02554.ppm,10,False,0.05869386
04125.ppm,21,True,0.05811045
04643.ppm,31,False,0.033923555
02232.ppm,15,True,0.06074777
12021.ppm,15,True,0.060746975
06054.ppm,31,False,0.04400802
11528.ppm,1,True,0.048904218
09367.ppm,4,True,0.05969999
00425.ppm,13,True,0.060786817
08079.ppm,2,True,0.05095576
10636.ppm,12,True,0.060786776
06040.ppm,4,True,0.060718335
09373.ppm,38,True,0.060786817
00431.ppm,13,True,0.060786817
10622.ppm,17,True,0.06078681
04657.ppm,1,True,0.060785156
03138.ppm,10,False,0.031214973
02226.ppm,4,True,0.05674891
12035.ppm,17,True,0.060786784
05549.ppm,17,True,0.060786817
03886.ppm,5,True,0.05913984
02540.ppm,25,True,0.060786817
04131.ppm,11,True,0.06076919
07438.ppm,8,True,0.05837743
10144.ppm,25,True,0.06078681
00357.ppm,3,True,0.047940627
01049.ppm,37,False,0.049779948
06726.ppm,16,True,0.060784478
09415.ppm,6,True,0.06078405
08938.ppm,42,True,0.051706985
06915.ppm,10,True,0.060786597
04864.ppm,2,False,0.059535358
08086.ppm,9,True,0.060774177
09398.ppm,28,False,0.044343375
10811.ppm,23,True,0.060786817
08092.ppm,17,True,0.060786817
01908.ppm,38,True,0.060786556
10805.ppm,2,True,0.060779467
04870.ppm,38,True,0.060786817
03879.ppm,4,False,0.04155441
06901.ppm,22,True,0.0606817
03689.ppm,4,True,0.04358261
03851.ppm,28,True,0.0607772
02597.ppm,25,True,0.06057898
08904.ppm,2,True,0.060753886
10193.ppm,5,True,0.06029217
06929.ppm,13,True,0.060786817
00380.ppm,31,False,0.034693122
07389.ppm,31,True,0.06044023
01920.ppm,8,True,0.05648769
06097.ppm,2,True,0.060780022
04858.ppm,7,True,0.060112685
04680.ppm,1,True,0.05850707
04694.ppm,5,True,0.06069899
01934.ppm,2,True,0.06055766
06083.ppm,38,True,0.060786817
10839.ppm,1,True,0.060748205
08910.ppm,18,True,0.059193794
11299.ppm,2,True,0.060786817
10187.ppm,31,False,0.0406938
00394.ppm,15,False,0.040062223
03845.ppm,35,True,0.060786817
02583.ppm,33,True,0.060786817
03702.ppm,31,False,0.050739255
05373.ppm,1,True,0.059921376
09549.ppm,11,True,0.060786407
11306.ppm,10,True,0.060283173
01115.ppm,33,True,0.060786817
10018.ppm,38,True,0.060786817
08657.ppm,31,True,0.059835155
07564.ppm,4,True,0.05718502
08131.ppm,37,False,0.05200091
07202.ppm,5,False,0.043160424
01673.ppm,7,True,0.060465414
11460.ppm,8,True,0.060768217
05415.ppm,12,True,0.060786817
12169.ppm,1,True,0.03122495
03064.ppm,12,True,0.060741656
05401.ppm,13,True,0.060786817
03070.ppm,12,True,0.060786817
08125.ppm,12,True,0.060488157
07216.ppm,3,True,0.054193016
00579.ppm,1,False,0.04578313
01667.ppm,6,True,0.06074749
11474.ppm,1,True,0.060759068
06108.ppm,27,True,0.060556557
11312.ppm,11,True,0.037885714
01101.ppm,31,False,0.053701706
08643.ppm,38,True,0.05843304
07570.ppm,1,True,0.06078681
04079.ppm,18,True,0.06078676
03716.ppm,2,True,0.060786817
02408.ppm,2,True,0.058139224
05367.ppm,14,True,0.06078681
06646.ppm,0,False,0.027959414
09575.ppm,14,True,0.06070458
01129.ppm,1,True,0.060776923
00237.ppm,30,True,0.029432787
07558.ppm,4,True,0.05621398
10024.ppm,18,True,0.059518218
04051.ppm,8,True,0.060297474
02420.ppm,12,True,0.060786817
12155.ppm,11,False,0.04733417
05429.ppm,13,True,0.060786817
02346.ppm,1,False,0.05727634
03058.ppm,31,False,0.05929823
04737.ppm,14,True,0.060786817
10742.ppm,26,True,0.060706615
01897.ppm,9,True,0.060784627
00551.ppm,5,True,0.053492483
06120.ppm,2,True,0.06072213
09213.ppm,31,False,0.035386644
08119.ppm,17,True,0.055388544
01883.ppm,1,True,0.060786817
10756.ppm,17,True,0.032781564
00545.ppm,1,True,0.060383
06134.ppm,15,True,0.060482994
11448.ppm,38,True,0.060786817
09207.ppm,25,True,0.06078673
12141.ppm,15,False,0.044614267
02352.ppm,5,True,0.060030017
04723.ppm,4,True,0.043999404
04045.ppm,11,False,0.04771079
02434.ppm,2,False,0.056376908
12627.ppm,4,False,0.041513268
06652.ppm,38,True,0.060785733
09561.ppm,5,True,0.057715893
00223.ppm,1,True,0.060734555
10030.ppm,21,True,0.06076208
06861.ppm,17,True,0.060786817
08694.ppm,7,False,0.04475151
03919.ppm,41,False,0.024043707
04910.ppm,13,True,0.060765702
10965.ppm,3,True,0.05593344
01868.ppm,25,True,0.060741577
10971.ppm,32,False,0.04598893
04904.ppm,35,True,0.052486163
06875.ppm,38,True,0.060783736
08680.ppm,13,True,0.06078681
08858.ppm,6,True,0.060785126
03925.ppm,4,True,0.060708337
04092.ppm,10,True,0.06077507
06685.ppm,1,True,0.0603714
08870.ppm,15,True,0.06076242
10959.ppm,10,True,0.06078022
10781.ppm,22,True,0.059561912
01854.ppm,29,True,0.059556905
00592.ppm,16,True,0.05920117
12196.ppm,9,True,0.060776193
02385.ppm,10,True,0.060766444
12182.ppm,1,False,0.03638218
02391.ppm,1,True,0.06077731
04938.ppm,10,True,0.0572104
01698.ppm,38,True,0.05651069
01840.ppm,27,True,0.060785025
10795.ppm,11,True,0.0541872
00586.ppm,2,True,0.034846533
06849.ppm,5,True,0.058640912
06691.ppm,10,True,0.06070445
08864.ppm,11,True,0.0605357
03931.ppm,9,True,0.060203727
05398.ppm,12,True,0.060766105
04086.ppm,21,True,0.060241316
04509.ppm,30,True,0.05054924
03266.ppm,5,False,0.03496113
02178.ppm,5,True,0.04283307
05617.ppm,38,True,0.060786817
11662.ppm,37,True,0.060786802
01471.ppm,2,True,0.056144733
07000.ppm,9,True,0.06061254
08333.ppm,4,True,0.040787775
07766.ppm,12,True,0.060786817
08455.ppm,1,True,0.043175697
00009.ppm,35,True,0.060786817
09993.ppm,17,True,0.043411307
01317.ppm,30,False,0.04774598
06478.ppm,36,False,0.03567664
11104.ppm,4,True,0.060691245
05171.ppm,38,True,0.060786817
03500.ppm,2,True,0.057296205
12419.ppm,31,True,0.059788898
05165.ppm,28,True,0.053438134
03514.ppm,12,True,0.060786817
07772.ppm,13,True,0.060786817
08441.ppm,7,True,0.060763028
09987.ppm,24,True,0.060707442
01303.ppm,7,False,0.032295626
11110.ppm,10,True,0.06078681
09039.ppm,31,False,0.03480151
11676.ppm,3,True,0.060697906
01465.ppm,26,True,0.06035688
07014.ppm,35,True,0.060786817
10568.ppm,8,True,0.060737215
08327.ppm,37,False,0.035995524
03272.ppm,37,False,0.034437884
05603.ppm,7,True,0.04717301
09011.ppm,3,True,0.04103609
06322.ppm,12,True,0.060785457
00753.ppm,28,True,0.060769964
11886.ppm,10,True,0.06078263
10540.ppm,1,False,0.029652726
04535.ppm,18,True,0.056292575
02144.ppm,2,True,0.060746558
12357.ppm,13,True,0.0607623
12431.ppm,3,True,0.048588097
02622.ppm,37,False,0.050874554
04253.ppm,5,True,0.060593307
08469.ppm,26,True,0.05898161
10226.ppm,1,True,0.060694758
00035.ppm,17,True,0.060786817
07982.ppm,1,True,0.059585366
11138.ppm,7,True,0.060209118
09777.ppm,9,True,0.06072415
06444.ppm,10,True,0.05802212
10232.ppm,2,True,0.06040872
00021.ppm,33,True,0.060786817
07996.ppm,10,True,0.060783032
09763.ppm,4,True,0.060786802
06450.ppm,7,True,0.05923887
05159.ppm,4,True,0.06078504
12425.ppm,13,True,0.045385886
02636.ppm,13,True,0.060786817
03528.ppm,38,True,0.060786817
04247.ppm,12,True,0.060786817
04521.ppm,4,True,0.03953828
02150.ppm,11,True,0.06078297
12343.ppm,2,True,0.051907293
09005.ppm,14,True,0.060786273
06336.ppm,34,True,0.060774527
01459.ppm,13,True,0.060786817
11892.ppm,14,True,0.060786817
00747.ppm,2,True,0.06077602
10554.ppm,18,True,0.060786776
07028.ppm,35,True,0.060786817
11879.ppm,13,True,0.060658567
00974.ppm,10,True,0.06077504
02805.ppm,42,False,0.049202316
09788.ppm,1,True,0.06076034
08496.ppm,13,True,0.034314383
09950.ppm,8,True,0.060172535
07969.ppm,18,True,0.05919073
08482.ppm,11,True,0.058790438
09944.ppm,5,True,0.06021536
02811.ppm,1,True,0.060747184
05818.ppm,4,True,0.06057423
00960.ppm,27,True,0.036212288
02187.ppm,16,True,0.060758803
12394.ppm,10,True,0.06077152
05830.ppm,1,True,0.058275893
03299.ppm,2,True,0.06078254
00790.ppm,2,True,0.042560667
11845.ppm,9,True,0.055283707
10583.ppm,42,True,0.060590457
00948.ppm,34,True,0.060786817
07941.ppm,4,False,0.041606884
06487.ppm,11,False,0.04372774
07799.ppm,8,True,0.060461387
04290.ppm,29,True,0.06044552
02839.ppm,28,True,0.06078673
04284.ppm,1,True,0.047110524
07955.ppm,37,True,0.06073527
06493.ppm,2,True,0.06078681
09978.ppm,9,True,0.06070166
11851.ppm,31,False,0.030569924
00784.ppm,4,False,0.044309262
10597.ppm,10,True,0.06027616
11689.ppm,13,True,0.060786817
02193.ppm,30,False,0.05984281
12380.ppm,33,True,0.060786817
05824.ppm,30,True,0.043055404
09979.ppm,3,True,0.036170226
06492.ppm,33,True,0.060786817
07954.ppm,12,True,0.060786817
04285.ppm,2,True,0.05998715
05825.ppm,12,True,0.05870676
12381.ppm,12,True,0.060786817
02192.ppm,4,True,0.06049835
11688.ppm,36,True,0.060786802
10596.ppm,25,True,0.060786203
00785.ppm,10,True,0.06078667
11850.ppm,17,True,0.060552597
00949.ppm,22,True,0.060500387
10582.ppm,39,True,0.060786817
11844.ppm,9,True,0.059732467
00791.ppm,5,True,0.060781382
03298.ppm,18,True,0.0472104
05831.ppm,8,True,0.060708147
12395.ppm,4,True,0.05369294
02186.ppm,14,True,0.059663907
02838.ppm,6,True,0.060696788
04291.ppm,35,True,0.060786817
07798.ppm,37,True,0.060754254
06486.ppm,9,True,0.060781058
07940.ppm,13,True,0.060786817
02810.ppm,31,False,0.02703457
09945.ppm,2,True,0.053693578
08483.ppm,21,False,0.04691605
07968.ppm,3,True,0.060379416
00961.ppm,15,True,0.060769554
05819.ppm,37,True,0.06078681
00975.ppm,8,True,0.053995784
11878.ppm,10,True,0.060587324
09951.ppm,28,False,0.036339965
08497.ppm,10,True,0.06068981
09789.ppm,9,True,0.060781516
02804.ppm,39,True,0.060786817
04246.ppm,38,True,0.060786776
03529.ppm,18,True,0.06078657
02637.ppm,4,False,0.0491589
12424.ppm,10,True,0.06078474
05158.ppm,38,True,0.060786817
06451.ppm,5,True,0.05473675
09762.ppm,25,True,0.03267175
07997.ppm,26,False,0.03327354
00020.ppm,4,True,0.05931093
10233.ppm,38,True,0.060786817
07029.ppm,7,True,0.047141507
10555.ppm,6,False,0.050845087
00746.ppm,4,True,0.0606358
11893.ppm,7,True,0.04871484
01458.ppm,38,True,0.060785916
06337.ppm,23,False,0.035514817
09004.ppm,4,True,0.05852516
12342.ppm,18,False,0.053779967
02151.ppm,36,True,0.060704205
04520.ppm,9,True,0.05487672
12356.ppm,12,True,0.060786817
02145.ppm,4,True,0.050945763
04534.ppm,5,False,0.038563985
10541.ppm,11,True,0.047317903
11887.ppm,5,False,0.03606365
00752.ppm,9,True,0.056688156
06323.ppm,3,True,0.05323185
09010.ppm,5,True,0.04191772
06445.ppm,30,False,0.038650755
11139.ppm,17,True,0.060786817
09776.ppm,25,True,0.060786817
07983.ppm,38,True,0.060786802
00034.ppm,2,True,0.060786817
08468.ppm,3,True,0.04558948
10227.ppm,11,True,0.06078633
04252.ppm,2,False,0.03865803
02623.ppm,5,True,0.06003749
12430.ppm,1,True,0.060781255
11111.ppm,3,True,0.05263538
01302.ppm,14,True,0.06078681
09986.ppm,2,True,0.03908827
08440.ppm,4,True,0.060667705
07773.ppm,11,True,0.060779404
03515.ppm,7,True,0.05201615
05164.ppm,18,True,0.05557414
12418.ppm,7,True,0.05918095
05602.ppm,1,True,0.06077293
03273.ppm,31,False,0.042943515
10569.ppm,1,True,0.060786817
08326.ppm,25,True,0.0607654
07015.ppm,38,True,0.060786817
01464.ppm,31,True,0.03591641
09038.ppm,2,False,0.05890625
11677.ppm,14,True,0.060116827
08332.ppm,38,False,0.029218763
07001.ppm,8,True,0.038952895
01470.ppm,15,True,0.060544554
11663.ppm,7,True,0.060786705
05616.ppm,9,True,0.060786564
02179.ppm,35,False,0.026327418
03267.ppm,10,True,0.05692961
04508.ppm,12,True,0.060769025
03501.ppm,32,True,0.043863475
05170.ppm,3,True,0.05836379
11105.ppm,38,True,0.060786817
06479.ppm,17,True,0.060786817
01316.ppm,5,True,0.054813962
00008.ppm,25,True,0.060786817
09992.ppm,4,True,0.0607525
08454.ppm,9,True,0.060754064
07767.ppm,18,True,0.060785223
00587.ppm,30,True,0.051987804
10794.ppm,35,True,0.060777523
01841.ppm,33,True,0.060786817
01699.ppm,27,True,0.06008068
04939.ppm,2,True,0.057500858
02390.ppm,18,True,0.055277795
12183.ppm,10,True,0.060785435
04087.ppm,38,True,0.060786817
05399.ppm,9,True,0.060786817
03930.ppm,8,True,0.03858878
08865.ppm,36,True,0.060215894
06690.ppm,18,True,0.060427714
06848.ppm,17,True,0.03399328
08871.ppm,3,True,0.046402846
06684.ppm,11,True,0.049078956
04093.ppm,1,True,0.03460752
03924.ppm,9,True,0.060676623
02384.ppm,22,True,0.060786817
12197.ppm,38,True,0.060786817
00593.ppm,17,True,0.060786817
01855.ppm,5,True,0.060626805
10780.ppm,18,True,0.041294735
10958.ppm,3,True,0.05965471
04905.ppm,10,True,0.060785435
10970.ppm,12,True,0.060786817
08859.ppm,24,True,0.034622204
08681.ppm,13,True,0.060782425
06874.ppm,3,True,0.034351915
03918.ppm,16,True,0.059267104
08695.ppm,5,True,0.04282461
06860.ppm,13,True,0.060786817
01869.ppm,25,True,0.060786817
10964.ppm,31,True,0.0607362
04911.ppm,17,True,0.06078614
04722.ppm,4,True,0.04331273
02353.ppm,4,True,0.048867766
12140.ppm,31,True,0.059857752
11449.ppm,11,True,0.05348943
09206.ppm,3,True,0.046354905
06135.ppm,2,True,0.05059319
00544.ppm,4,True,0.060311135
08118.ppm,21,True,0.057794977
10757.ppm,2,True,0.060510356
01882.ppm,12,True,0.060176037
10031.ppm,9,True,0.060786817
00222.ppm,2,False,0.05698715
09560.ppm,2,True,0.057885416
06653.ppm,18,True,0.03449006
12626.ppm,33,True,0.060786817
02435.ppm,11,True,0.049481094
04044.ppm,25,True,0.060726367
02421.ppm,8,True,0.060665116
04050.ppm,29,True,0.060773086
10025.ppm,2,True,0.06077758
07559.ppm,30,True,0.060413126
00236.ppm,12,True,0.060786817
01128.ppm,13,True,0.060786217
09574.ppm,30,False,0.058224987
06647.ppm,37,False,0.05246144
09212.ppm,35,True,0.060786817
06121.ppm,13,True,0.060649563
00550.ppm,4,True,0.060246326
01896.ppm,23,True,0.06076561
10743.ppm,2,True,0.060786817
04736.ppm,8,False,0.055038147
03059.ppm,20,True,0.060783334
02347.ppm,29,True,0.0597382
05428.ppm,5,True,0.059999246
12154.ppm,7,True,0.05346238
06109.ppm,7,False,0.044367786
11475.ppm,10,True,0.060191195
01666.ppm,16,True,0.060777064
00578.ppm,13,True,0.030279296
07217.ppm,32,True,0.05394277
08124.ppm,10,True,0.060786817
03071.ppm,1,True,0.046884205
05400.ppm,26,True,0.058088966
05366.ppm,13,True,0.060785126
02409.ppm,8,True,0.06059323
03717.ppm,4,True,0.06056561
04078.ppm,11,True,0.05968642
07571.ppm,21,True,0.060771823
08642.ppm,9,True,0.060786817
01100.ppm,35,True,0.060786817
11313.ppm,38,True,0.060783695
07565.ppm,16,True,0.044506088
10019.ppm,11,True,0.05479113
08656.ppm,1,True,0.060735483
01114.ppm,12,True,0.060786817
09548.ppm,19,True,0.059463814
11307.ppm,38,True,0.060786817
05372.ppm,2,False,0.060222287
03703.ppm,2,True,0.04142127
03065.ppm,17,True,0.060786817
12168.ppm,2,True,0.040715907
05414.ppm,7,False,0.029369982
11461.ppm,2,True,0.059246577
01672.ppm,9,True,0.059975404
07203.ppm,28,True,0.06078598
08130.ppm,25,True,0.053144675
10838.ppm,5,False,0.04679743
06082.ppm,3,True,0.04991876
01935.ppm,17,True,0.033490892
04695.ppm,4,True,0.060695074
02582.ppm,34,True,0.060786817
03844.ppm,13,True,0.032241434
00395.ppm,5,True,0.04858346
10186.ppm,10,True,0.06076697
11298.ppm,37,False,0.060774628
08911.ppm,12,True,0.06065359
00381.ppm,13,True,0.060786817
06928.ppm,2,True,0.06075414
10192.ppm,3,True,0.04451146
08905.ppm,36,True,0.060786776
02596.ppm,17,True,0.060786817
03850.ppm,5,True,0.04884301
03688.ppm,4,True,0.060786296
04681.ppm,10,True,0.06075314
04859.ppm,14,True,0.05877924
06096.ppm,3,True,0.03193598
01921.ppm,22,True,0.06078681
07388.ppm,6,True,0.060618725
04871.ppm,12,True,0.047873173
10804.ppm,9,True,0.06076571
08093.ppm,5,True,0.04697309
01909.ppm,8,True,0.05045012
06900.ppm,34,False,0.034063555
03878.ppm,1,True,0.060398314
06914.ppm,3,True,0.038409393
08939.ppm,10,True,0.06077801
10810.ppm,35,True,0.060774796
09399.ppm,10,True,0.06078557
08087.ppm,9,True,0.054092478
04865.ppm,9,True,0.060776904
05548.ppm,34,True,0.060786817
12034.ppm,4,False,0.05940752
02227.ppm,8,True,0.04323966
03139.ppm,10,True,0.06067503
04656.ppm,38,True,0.060786817
10623.ppm,2,False,0.048484813
00430.ppm,11,True,0.060783852
09372.ppm,33,True,0.046909697
06041.ppm,23,True,0.06056032
09414.ppm,10,True,0.059614357
06727.ppm,2,True,0.05107249
01048.ppm,17,True,0.060771853
00356.ppm,35,True,0.06078681
10145.ppm,36,True,0.060786817
07439.ppm,30,True,0.059117902
04130.ppm,38,False,0.04289647
02541.ppm,12,True,0.060786817
03887.ppm,38,True,0.05544008
04124.ppm,1,True,0.0588491
02555.ppm,18,True,0.057907753
03893.ppm,2,False,0.054996368
09400.ppm,36,True,0.06078647
06733.ppm,2,True,0.048344467
00342.ppm,9,True,0.05676718
10151.ppm,12,True,0.060784113
08078.ppm,35,True,0.06078665
10637.ppm,14,True,0.060773663
00424.ppm,10,True,0.060765497
11529.ppm,31,False,0.029685687
09366.ppm,4,False,0.057022244
06055.ppm,35,True,0.05583066
12020.ppm,7,True,0.03416803
02233.ppm,10,True,0.05405618
04642.ppm,28,True,0.051409166
07363.ppm,8,True,0.045322258
08050.ppm,9,True,0.06067695
01712.ppm,38,False,0.056347486
11501.ppm,2,True,0.060786787
12008.ppm,31,False,0.037917767
05574.ppm,31,False,0.036521476
